"","Nutzer","Frage","Zeitpunkt","Antwort","Alter","Geschlecht","Bevölkerungsdichte","Kaufkraft","Berufliche.Stellung","Berufsbildung","Beschäftigungsstatus","Familienstand","Kinder.im.Haushalt","Ost_West","Religion","Bildungsabschluss","Ontic","ontic_bin","CDU/CSU","SPD","Grüne","FDP","AfD","Linke"
"4801","44d6f93625edbef42fbc29ad946ccbfe95ab8083","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","65 +","Frauen","Mittel","Mittel","Nicht berufstätig","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","Keine Kinder im Haushalt","Westen","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","CDU/CSU-.-FDP",1,1,0,0,1,0,0
"4802","499a361aec58dde22247f68095c5f43d2af978d3","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","18 - 29","Männer","Mittel","Sehr hoch","Weiß nicht / keine Angabe","Berufsausbildung","Arbeitslose / Nichterwerbspersonen","Ledig","Weiß nicht / keine Angabe","Westen","Konfessionslos","Abitur","AfD",1,0,0,0,0,1,0
"4803","e9307174ebeb2d2efde145282936acbc7285cd88","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","65 +","Frauen","Niedrig","Hoch","Nicht berufstätig","Berufsausbildung","Rentner","Geschieden","Keine Kinder im Haushalt","Westen","Katholisch","Abitur","CDU/CSU",1,1,0,0,0,0,0
"4804","77694614b77c9944cff6e1ad6a0e29c967d76888","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","65 +","Frauen","Mittel","Hoch","Nicht berufstätig","Berufsausbildung","Rentner","Ledig","Keine Kinder im Haushalt","Westen","Evangelisch","Abitur","SPD-.-GRÜNE",1,0,1,1,0,0,0
"4805","171a1d4ac417297e650e3f397bed217397391792","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","18 - 29","Frauen","Hoch","Sehr niedrig","Weiß nicht / keine Angabe","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Osten","Konfessionslos","Abitur","SPD-.-GRÜNE-.-FDP-.-LINKE",1,0,1,1,1,0,1
"4806","6257cd7fbd944016c045e1953485da5b0539f1db","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","30 - 39","Männer","Sehr niedrig","Mittel","Beamter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Westen","Katholisch","Abitur","CDU/CSU-.-SPD-.-GRÜNE",1,1,1,1,0,0,0
"4807","aefc91aec157c0f0cd62554d51871e1cbd01ccda","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","65 +","Männer","Sehr hoch","Sehr hoch","Nicht berufstätig","Studium oder höher","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","Nichtwähler",0,0,0,0,0,0,0
"4808","46a03da7ff5fb2b6a3f419c4b48bc1e385dcbdaa","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","50 - 64","Frauen","Mittel","Sehr hoch","Angestellter","Berufsausbildung","Arbeitnehmer","Geschieden","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","CDU/CSU-.-SPD-.-LINKE",1,1,1,0,0,0,1
"4809","3ae81f9f95d664d9574d7c9d593998c95c6b041d","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","50 - 64","Frauen","Niedrig","Niedrig","Weiß nicht / keine Angabe","Studium oder höher","Arbeitnehmer","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","Osten","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","FDP",0,0,0,0,1,0,0
"4810","9a66d96bc606b9ccc3d6b2a98acd778f67763fc6","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","65 +","Frauen","Niedrig","Mittel","Nicht berufstätig","Berufsausbildung","Rentner","Geschieden","Keine Kinder im Haushalt","Westen","Eine andere","Abitur","Grüne",0,0,0,1,0,0,0
"4811","8c6a271ef2ea3abc6f72b7b7a7e6d5150d0d30a1","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","50 - 64","Männer","Mittel","Hoch","Leitender Angestellter","Studium oder höher","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Mittlere Reife","FDP",0,0,0,0,1,0,0
"4812","b7c201769bae37c8e210bcf49c54cf7c9ff9132b","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","30 - 39","Frauen","Mittel","Sehr niedrig","Beamter","Berufsausbildung","Arbeitnehmer","Ledig","Keine Kinder im Haushalt","Osten","Konfessionslos","Mittlere Reife","Eine andere Partei",1,0,0,0,0,0,0
"4813","d0d9f5c1550e23a562f8bd145f9f56f68d2bd861","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","50 - 64","Männer","Hoch","Sehr hoch","Angestellter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","CDU/CSU-.-SPD",1,1,1,0,0,0,0
"4814","665ca3082fbdbcdecceddc78e6f20708c7ca0ae0","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","30 - 39","Männer","Mittel","Sehr hoch","Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Westen","Konfessionslos","Mittlere Reife","SPD-.-GRÜNE",1,0,1,1,0,0,0
"4815","892732db2f6dfc319310d6d692815949500691df","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","18 - 29","Männer","Hoch","Hoch","Weiß nicht / keine Angabe","Noch in Ausbildung","Arbeitnehmer","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","Westen","Evangelisch","Abitur","GRÜNE",1,0,0,1,0,0,0
"4816","31d9ee4310f772ea195495c48b72af010a8098b6","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","50 - 64","Männer","Hoch","Mittel","Angestellter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch","Abitur","CDU/CSU-.-SPD-.-GRÜNE",1,1,1,1,0,0,0
"4817","cf6190db51a051aeb056868dd1b324234797a8b6","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","18 - 29","Männer","Sehr niedrig","Niedrig","Angestellter","Noch in Ausbildung","Arbeitslose / Nichterwerbspersonen","Verheiratet / Verwitwet","Kinder im Haushalt","Westen","Konfessionslos","Abitur","FDP-.-Eine andere Partei",1,0,0,0,1,0,0
"4818","03fa08b437a64baf50ef2adb5885120242cce4ec","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","50 - 64","Frauen","Mittel","Sehr hoch","Nicht berufstätig","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","GRÜNE-.-FDP",1,0,0,1,1,0,0
"4819","32b4bc2e58860331bc0ae287ae8aef00c846a478","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","50 - 64","Männer","Hoch","Sehr niedrig","Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Westen","Katholisch","Abitur","CDU/CSU-.-FDP",1,1,0,0,1,0,0
"4820","8ddb15b25bae786032d73034572587c8508c7365","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","30 - 39","Männer","Mittel","Hoch","Angestellter","Berufsausbildung","Arbeitnehmer","Ledig","Keine Kinder im Haushalt","Westen","Katholisch","Abitur","Eine andere Partei",1,0,0,0,0,0,0
"4821","52afcd2e1e316d83d5361b54a8021182f9224cc2","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","50 - 64","Männer","Niedrig","Mittel","Nicht berufstätig","Weiß nicht / keine Angabe","Rentner","Verheiratet / Verwitwet","Weiß nicht / keine Angabe","Westen","Konfessionslos","Weiß nicht / keine Angabe","FDP-.-AfD",1,0,0,0,1,1,0
"4822","d6ce574fbcd280ae2cfdbf19c8f6b0b6e6e0a0da","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","50 - 64","Frauen","Mittel","Sehr niedrig","Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Osten","Evangelisch","Abitur","SPD-.-GRÜNE",1,0,1,1,0,0,0
"4823","9c505123e17f953bbbdb940b9746e1e10a9ef184","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","65 +","Männer","Hoch","Sehr hoch","Nicht berufstätig","Studium oder höher","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch","Abitur","Grüne",0,0,0,1,0,0,0
"4824","4303c635f93e90c319e0b18f7b739a557c85b0c7","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","40 - 49","Frauen","Hoch","Mittel","Angestellter","Studium oder höher","Arbeitnehmer","Ledig","Kinder im Haushalt","Westen","Katholisch","Abitur","CDU/CSU-.-SPD-.-GRÜNE",1,1,1,1,0,0,0
"4825","fcd8294360a3605d0934d5006cbb402eee44dd53","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","50 - 64","Männer","Mittel","Sehr hoch","Leitender Angestellter","Studium oder höher","Arbeitnehmer","Geschieden","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","SPD-.-GRÜNE-.-LINKE",1,0,1,1,0,0,1
"4826","3671cee05a139d50c2e11702cd7e5df2a3bf7eee","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","65 +","Männer","Niedrig","Sehr hoch","Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","Nichtwähler",0,0,0,0,0,0,0
"4827","fbf12359fa0ab5f9d7fe4d18f02d33355ad8bf2d","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","50 - 64","Frauen","Mittel","Hoch","Weiß nicht / keine Angabe","Studium oder höher","Arbeitnehmer","Weiß nicht / keine Angabe","Kinder im Haushalt","Westen","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","CDU/CSU-.-FDP",1,1,0,0,1,0,0
"4828","fe720eb1391a13077d891338fa15bfe09f1571be","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","50 - 64","Frauen","Mittel","Sehr hoch","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","Westen","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","SPD-.-FDP-.-AfD",1,0,1,0,1,1,0
"4829","14c14d2b57ad60fcf23425e1c6ce34bfa97cfd63","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","65 +","Männer","Sehr hoch","Sehr hoch","Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Weiß nicht / keine Angabe","Westen","Katholisch","Abitur","CDU/CSU-.-GRÜNE-.-Eine andere Partei",1,1,0,1,0,0,0
"4830","9d5d4ae95221708cc587f4a0416f2e6fcd374f1f","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","65 +","Männer","Mittel","Sehr niedrig","Nicht berufstätig","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Osten","Konfessionslos","Hauptschule / kein Abschluss","CDU/CSU-.-SPD",1,1,1,0,0,0,0
"4831","b3f29e15890445193cbb4b18be73776fb23b86d6","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","50 - 64","Frauen","Mittel","Sehr hoch","Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Osten","Konfessionslos","Abitur","Eine andere Partei",1,0,0,0,0,0,0
"4832","fe6e9db951b1eb61204d2e0463b5c0c422f6578f","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","18 - 29","Männer","Mittel","Hoch","Beamter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Westen","Katholisch","Abitur","FDP-.-LINKE-.-AfD",1,0,0,0,1,1,1
"4833","4f885b3cf65c42bbfd65d60e63d9e5e59fd8a74a","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","30 - 39","Frauen","Sehr niedrig","Sehr hoch","Beamter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Westen","Katholisch","Abitur","CDU/CSU-.-FDP",1,1,0,0,1,0,0
"4834","d0fe43b9812588e7eb2c08be80e0b41810bfb8c1","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","30 - 39","Frauen","Hoch","Sehr niedrig","Nicht berufstätig","Studium oder höher","Rentner","Geschieden","Kinder im Haushalt","Westen","Konfessionslos","Abitur","SPD",0,0,1,0,0,0,0
"4835","d5da8e42923cfdb8e5b3f027b74e8f2a347d378b","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","50 - 64","Frauen","Niedrig","Niedrig","Nicht berufstätig","Studium oder höher","Rentner","Geschieden","Keine Kinder im Haushalt","Osten","Evangelisch","Mittlere Reife","CDU/CSU-.-SPD-.-FDP",1,1,1,0,1,0,0
"4836","d92d52f300c72f733c5d6d48419d411f15f3dede","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","30 - 39","Männer","Mittel","Sehr hoch","Leitender Angestellter","Studium oder höher","Arbeitnehmer","Ledig","Keine Kinder im Haushalt","Westen","Eine andere","Abitur","CDU/CSU-.-FDP",1,1,0,0,1,0,0
"4837","6ecde867b1775eabda34db5920b86398763a5e12","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","40 - 49","Männer","Mittel","Mittel","Selbstständig","Berufsausbildung","Selbstständige","Verheiratet / Verwitwet","Kinder im Haushalt","Westen","Konfessionslos","Abitur","AfD",0,0,0,0,0,1,0
"4838","38027bb39f745fe7db45c75cf516fe323d0fdb0c","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","65 +","Frauen","Mittel","Sehr hoch","Nicht berufstätig","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch","Hauptschule / kein Abschluss","SPD-.-GRÜNE-.-LINKE-.-Eine andere Partei",1,0,1,1,0,0,1
"4839","287be904e88af275995d27bded089ca42f973138","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","65 +","Frauen","Sehr hoch","Sehr niedrig","Angestellter","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Kinder im Haushalt","Osten","Eine andere","Hauptschule / kein Abschluss","SPD-.-LINKE-.-AfD-.-Eine andere Partei",1,0,1,0,0,1,1
"4840","cabe2f242f8aff4ff737f97c2611afb22e9665f4","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","65 +","Männer","Mittel","Sehr hoch","Selbstständig","Weiß nicht / keine Angabe","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Katholisch","Hauptschule / kein Abschluss","CDU/CSU-.-GRÜNE",1,1,0,1,0,0,0
"4841","550cd6986925424941907592d0ed3a5faef62bf6","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","50 - 64","Frauen","Niedrig","Mittel","Angestellter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch","Abitur","CDU/CSU-.-GRÜNE",1,1,0,1,0,0,0
"4842","c7c96617c1f5cb376231342fd5a0b2b21d5a9e51","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","65 +","Männer","Niedrig","Niedrig","Nicht berufstätig","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Katholisch","Mittlere Reife","CDU/CSU-.-FDP",1,1,0,0,1,0,0
"4843","7de97cc0e0adddb805f2b6afe50af4a4b222f2f7","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","50 - 64","Frauen","Sehr hoch","Sehr niedrig","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","Arbeitnehmer","Geschieden","Keine Kinder im Haushalt","Westen","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","SPD-.-FDP",1,0,1,0,1,0,0
"4844","f76d3bbf86ffa20290f662e44fd5ac98a38fbd05","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","65 +","Frauen","Sehr niedrig","Niedrig","Angestellter","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Osten","Konfessionslos","Mittlere Reife","FDP",0,0,0,0,1,0,0
"4845","dcb771b8c87f6f6ac57757d070551e2ff01ec8c6","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","18 - 29","Frauen","Hoch","Hoch","Angestellter","Noch in Ausbildung","Studenten","Ledig","Keine Kinder im Haushalt","Westen","Eine andere","Abitur","SPD-.-GRÜNE-.-LINKE",1,0,1,1,0,0,1
"4846","726debcf00db3bf2cc286a927142b8f450393b2b","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","50 - 64","Frauen","Sehr hoch","Mittel","Weiß nicht / keine Angabe","Berufsausbildung","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","Keine Kinder im Haushalt","Westen","Konfessionslos","Weiß nicht / keine Angabe","FDP",0,0,0,0,1,0,0
"4847","a0b29e7155c94d7afd88b2373a3d024db3cc9eef","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","65 +","Männer","Mittel","Niedrig","Nicht berufstätig","Studium oder höher","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Osten","Konfessionslos","Abitur","Nichtwähler",0,0,0,0,0,0,0
"4848","2f5f17989da95490ed1ce4b877465b95186ed766","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","50 - 64","Frauen","Hoch","Hoch","Angestellter","Berufsausbildung","Arbeitnehmer","Geschieden","Keine Kinder im Haushalt","Westen","Konfessionslos","Mittlere Reife","SPD-.-GRÜNE",1,0,1,1,0,0,0
"4849","2e22154877c3a81e2d7eb07f7b9bd863c7f4f5f3","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","40 - 49","Frauen","Hoch","Sehr niedrig","Beamter","Studium oder höher","Arbeitnehmer","Ledig","Keine Kinder im Haushalt","Westen","Katholisch","Abitur","Linke",0,0,0,0,0,0,1
"4850","3db88f3dd08f1571201920fe80ffdec13b453b6d","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","50 - 64","Frauen","Sehr hoch","Mittel","Selbstständig","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Westen","Eine andere","Abitur","CDU/CSU",0,1,0,0,0,0,0
"4851","04e2e42e1b19278f5c344bf691d24eff89a39590","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-01","Bin noch nicht fest entschieden","18 - 29","Männer","Hoch","Sehr hoch","Weiß nicht / keine Angabe","Noch in Ausbildung","Studenten","Ledig","Keine Kinder im Haushalt","Westen","Eine andere","Abitur","GRÜNE-.-FDP-.-LINKE",1,0,0,1,1,0,1
"4852","5ca37c11f3df39cba3297b22d6a276eda8013855","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-06-30","Bin noch nicht fest entschieden","50 - 64","Frauen","Mittel","Sehr hoch","Leitender Angestellter","Studium oder höher","Arbeitnehmer","Weiß nicht / keine Angabe","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","SPD-.-LINKE",1,0,1,0,0,0,1
"4853","f70cc9157c0678df104694a87dd6d8c79368282e","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-06-30","Bin noch nicht fest entschieden","50 - 64","Frauen","Sehr hoch","Sehr hoch","Selbstständig","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Katholisch","Abitur","CDU/CSU-.-FDP-.-Eine andere Partei",1,1,0,0,1,0,0
"4854","3877ebe4548727fc12c50aae767e2f7e47de5621","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-06-30","Bin noch nicht fest entschieden","50 - 64","Männer","Niedrig","Sehr niedrig","Weiß nicht / keine Angabe","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Weiß nicht / keine Angabe","SPD-.-GRÜNE",1,0,1,1,0,0,0
"4855","c188ef8030aae07f74a3dfdb53b746bd7ac74222","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-06-30","Bin noch nicht fest entschieden","40 - 49","Frauen","Niedrig","Sehr niedrig","Weiß nicht / keine Angabe","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Osten","Evangelisch","Weiß nicht / keine Angabe","CDU/CSU-.-SPD",1,1,1,0,0,0,0
"4856","67b620910358370f0bd1703e5d9ecbec60f874b3","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-06-30","Bin noch nicht fest entschieden","50 - 64","Männer","Mittel","Mittel","Beamter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Osten","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","CDU/CSU-.-SPD-.-GRÜNE",1,1,1,1,0,0,0
"4857","45fd30b59318dec534263da2d39d61c15b198634","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-06-30","Bin noch nicht fest entschieden","30 - 39","Männer","Niedrig","Hoch","Leitender Angestellter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Westen","Konfessionslos","Abitur","SPD-.-GRÜNE-.-LINKE",1,0,1,1,0,0,1
"4858","96508f6cbc6dcce6baff792b3d4f7ca88d4a980e","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-06-30","Bin noch nicht fest entschieden","50 - 64","Männer","Sehr hoch","Mittel","Leitender Angestellter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","SPD-.-GRÜNE",1,0,1,1,0,0,0
"4859","779a1b0d8842a117990f6c1bfd601fb881a7ab6c","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-06-30","Bin noch nicht fest entschieden","65 +","Frauen","Mittel","Hoch","Nicht berufstätig","Studium oder höher","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","SPD-.-GRÜNE",1,0,1,1,0,0,0
"4860","1f75210df1636446599ca59da09f5d713ce37b25","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-06-30","Bin noch nicht fest entschieden","30 - 39","Männer","Hoch","Sehr hoch","Leitender Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Katholisch","Abitur","CDU/CSU-.-FDP",1,1,0,0,1,0,0
"4861","d89ea4e29296264bf54a0b5efa003bacfe1fe1d9","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-06-30","Bin noch nicht fest entschieden","30 - 39","Männer","Hoch","Sehr hoch","Angestellter","Studium oder höher","Arbeitnehmer","Weiß nicht / keine Angabe","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","GRÜNE",1,0,0,1,0,0,0
"4862","1427364848034497d206a3fbbd8e87e06b3b1001","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-06-30","Bin noch nicht fest entschieden","18 - 29","Männer","Sehr niedrig","Niedrig","Weiß nicht / keine Angabe","Berufsausbildung","Arbeitnehmer","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","Westen","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","CDU/CSU-.-GRÜNE-.-FDP",1,1,0,1,1,0,0
