"","Nutzer","Frage","Zeitpunkt","Antwort","Gewicht","Alter","Geschlecht","Bevölkerungsdichte","Kaufkraft","Berufliche.Stellung","Berufsbildung","Beschäftigungsstatus","Familienstand","Kinder.im.Haushalt","Ost_West","Religion","Bildungsabschluss","Ontic","ontic_bin","CDU/CSU","SPD","Grüne","FDP","AfD","Linke"
"4181","55ad4242dda3610b1856fdc638b02e15ffa060a8","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",1.11562279745319,"50 - 64","Männer","Sehr niedrig","Sehr niedrig","Selbstständig","Berufsausbildung","Selbstständige","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Osten","Konfessionslos","Mittlere Reife","SPD",0,0,1,0,0,0,0
"4182","cdbaf80c1ebcb362d89a6462845044bb02859c50","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",0.480129015436799,"50 - 64","Frauen","Niedrig","Hoch","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","Westen","Katholisch","Abitur","Sonstige",0,0,0,0,0,0,0
"4183","8860fdfb3426d1c4dadee0426b2b6573ba425cce","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",2.45728965945533,"30 - 39","Männer","Sehr niedrig","Mittel","Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Westen","Katholisch","Abitur","CDU/CSU-.-FDP-.-AfD",1,1,0,0,1,1,0
"4184","40a86fe2b11e0ab662c268da08c3a742bcbb4f9b","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",0.801089356649497,"50 - 64","Frauen","Mittel","Niedrig","Arbeiter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Osten","Konfessionslos","Mittlere Reife","SPD",0,0,1,0,0,0,0
"4185","7fce9ef3125b4479f9ad7c57e982f853cf348c94","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",1.34338309683822,"65 +","Frauen","Niedrig","Hoch","Beamter","Studium oder höher","Arbeitnehmer","Ledig","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","SPD-.-GRÜNE-.-LINKE",1,0,1,1,0,0,1
"4186","7ac15e0dbdb827a54bcf5f73eaefdca0c7e74c11","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",2.46993784991591,"65 +","Männer","Niedrig","Sehr niedrig","Selbstständig","Ohne Abschluss","Selbstständige","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","SPD",0,0,1,0,0,0,0
"4187","08a32ad8f8899de66e86d0881d039414fa48dfcb","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",0.591414785055744,"50 - 64","Frauen","Hoch","Hoch","Weiß nicht / keine Angabe","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Weiß nicht / keine Angabe","Westen","Evangelisch","Mittlere Reife","SPD-.-FDP-.-Eine andere Partei",1,0,1,0,1,0,0
"4188","47b0943e4dec1631321845186539036ec6875886","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",0.413295077526245,"50 - 64","Männer","Niedrig","Hoch","Weiß nicht / keine Angabe","Ohne Abschluss","Arbeitslose / Nichterwerbspersonen","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","FDP-.-AfD",1,0,0,0,1,1,0
"4189","57115d95ba537b5f98e51b05b273b5cd4adfaf65","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",0.382439533239477,"50 - 64","Männer","Mittel","Hoch","Arbeiter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch","Hauptschule / kein Abschluss","Linke",0,0,0,0,0,0,1
"4190","5e57ae596fad3b6032b48b18fb7c6fd2c63d471b","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",1.7723254331419,"30 - 39","Frauen","Mittel","Sehr hoch","Beamter","Studium oder höher","Arbeitslose / Nichterwerbspersonen","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch","Abitur","FDP",0,0,0,0,1,0,0
"4191","ab7629110514f1b9805aa8185932d85759d4c4de","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",1.75703140408052,"40 - 49","Frauen","Hoch","Sehr hoch","Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Westen","Konfessionslos","Abitur","Grüne",0,0,0,1,0,0,0
"4192","8e90a31ba1caa531f4ef23c566f2a4d0daddf0f2","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",0.740433615626117,"50 - 64","Männer","Sehr niedrig","Mittel","Beamter","Studium oder höher","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","SPD",0,0,1,0,0,0,0
"4193","86cc95bad82247efb3526d51e5ab8ecd768b0fc3","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",0.609530003379782,"50 - 64","Frauen","Hoch","Mittel","Selbstständig","Studium oder höher","Selbstständige","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Eine andere","Abitur","FDP",0,0,0,0,1,0,0
"4194","7599e9274d0c28e6e8d9b4ccba2198d93f30f1fc","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",1.88915090118002,"18 - 29","Männer","Hoch","Sehr niedrig","Nicht berufstätig","Noch in Ausbildung","Studenten","Ledig","Kinder im Haushalt","Westen","Evangelisch","Abitur","Sonstige",0,0,0,0,0,0,0
"4195","8c08282cc3ab68f2ea9edc8e8e8d1d80da3d5858","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",0.612722968617951,"50 - 64","Männer","Mittel","Niedrig","Beamter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch","Abitur","SPD-.-GRÜNE-.-LINKE",1,0,1,1,0,0,1
"4196","f0eb9a76e502b585963680e5913791decc9c646b","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",0.406047870401951,"65 +","Frauen","Sehr hoch","Niedrig","Angestellter","Studium oder höher","Arbeitnehmer","Geschieden","Keine Kinder im Haushalt","Osten","Evangelisch","Abitur","Linke",0,0,0,0,0,0,1
"4197","4855e3308d7e2ff4798159f61cb171b35fc43977","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",0.313888429294831,"65 +","Frauen","Mittel","Hoch","Nicht berufstätig","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Mittlere Reife","AfD",0,0,0,0,0,1,0
"4198","1a8ed293c4453e9ca3931556b7810ce6b1a24ffc","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",1.82397273397401,"40 - 49","Frauen","Niedrig","Sehr hoch","Weiß nicht / keine Angabe","Berufsausbildung","Arbeitslose / Nichterwerbspersonen","Verheiratet / Verwitwet","Kinder im Haushalt","Westen","Konfessionslos","Abitur","SPD",0,0,1,0,0,0,0
"4199","420f941f3dec302ef22195d75d0bec05f1a0703a","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",1.91881753716929,"40 - 49","Frauen","Mittel","Hoch","Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Osten","Konfessionslos","Abitur","CDU/CSU-.-SPD-.-FDP",1,1,1,0,1,0,0
"4200","859a4d8991da56642c7090f5767a172f02275b2f","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",1.05077252030444,"65 +","Frauen","Hoch","Sehr hoch","Nicht berufstätig","Berufsausbildung","Rentner","Ledig","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","CDU/CSU",0,1,0,0,0,0,0
"4201","7b965ecb984fb1cafe55d84100bd403c5fa32765","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",0.6003730330043,"50 - 64","Männer","Mittel","Mittel","Selbstständig","Studium oder höher","Selbstständige","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch","Mittlere Reife","Linke",0,0,0,0,0,0,1
"4202","74ed54dd0a27434ce1d3aaee189a62cbddf00e6d","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",0.62852292208723,"50 - 64","Frauen","Hoch","Mittel","Leitender Angestellter","Studium oder höher","Arbeitnehmer","Ledig","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","SPD",0,0,1,0,0,0,0
"4203","f7abe49cfd867342d10a9eaf7dae64d6cc65455a","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",0.585949823221055,"50 - 64","Frauen","Mittel","Sehr hoch","Selbstständig","Studium oder höher","Selbstständige","Ledig","Keine Kinder im Haushalt","Westen","Katholisch","Abitur","CDU/CSU-.-GRÜNE",1,1,0,1,0,0,0
"4204","9de476a03b92f71fd392d3f347174de5184dba53","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",0.816375875345898,"65 +","Frauen","Mittel","Sehr hoch","Nicht berufstätig","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch","Mittlere Reife","CDU/CSU-.-FDP",1,1,0,0,1,0,0
"4205","f592608090066cb05c88b4a0e481d0ccedc667d7","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",1.47237439764369,"65 +","Frauen","Niedrig","Sehr niedrig","Selbstständig","Studium oder höher","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Osten","Konfessionslos","Abitur","SPD",0,0,1,0,0,0,0
"4206","41235ccc5317b7bb040798f1e5fb15477ce82991","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",0.642222697603892,"50 - 64","Frauen","Hoch","Niedrig","Nicht berufstätig","Ohne Abschluss","Rentner","Geschieden","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","SPD-.-LINKE",1,0,1,0,0,0,1
"4207","573f0bb65f75ade2170e0ea408c2e6d6ad594587","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",1.5250999949263,"50 - 64","Männer","Mittel","Hoch","Nicht berufstätig","Studium oder höher","Arbeitslose / Nichterwerbspersonen","Geschieden","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","SPD-.-GRÜNE",1,0,1,1,0,0,0
"4208","60f12e598c945745ef01e57843b06f383cfddcf2","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",1.83154513384758,"18 - 29","Männer","Hoch","Niedrig","Angestellter","Studium oder höher","Arbeitnehmer","Ledig","Keine Kinder im Haushalt","Westen","Konfessionslos","Weiß nicht / keine Angabe","FDP-.-Eine andere Partei",1,0,0,0,1,0,0
"4209","c6e623eae37cbb52cc31405ff1e99db503c9c5e3","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",0.188321750233033,"50 - 64","Männer","Sehr hoch","Mittel","Nicht berufstätig","Berufsausbildung","Rentner","Ledig","Keine Kinder im Haushalt","Westen","Konfessionslos","Hauptschule / kein Abschluss","Sonstige",0,0,0,0,0,0,0
"4210","42515e71d9711652904a686ab1dfa5d47bcdc450","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",0.63092371361465,"65 +","Frauen","Hoch","Sehr hoch","Nicht berufstätig","Berufsausbildung","Rentner","Geschieden","Keine Kinder im Haushalt","Westen","Konfessionslos","Hauptschule / kein Abschluss","Sonstige",0,0,0,0,0,0,0
"4211","2ef09a3981e7522cf327407fcb99330226b7647c","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",0.318355133457164,"50 - 64","Männer","Hoch","Hoch","Angestellter","Berufsausbildung","Arbeitnehmer","Ledig","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","GRÜNE-.-LINKE-.-Eine andere Partei",1,0,0,1,0,0,1
"4212","a1bb50762e0e039ae42ca935d7e5f9adf742d6db","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",0.486569752569077,"50 - 64","Männer","Mittel","Sehr hoch","Nicht berufstätig","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","GRÜNE-.-LINKE",1,0,0,1,0,0,1
"4213","356f590e22b16329e3e6f6395fdf6b662efda956","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",0.352269290857888,"50 - 64","Männer","Hoch","Sehr niedrig","Angestellter","Berufsausbildung","Arbeitnehmer","Ledig","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","SPD",0,0,1,0,0,0,0
"4214","6f6d0c464edf075d413b7d683f7621da09fa17ce","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",1.15217027075364,"65 +","Männer","Sehr hoch","Sehr niedrig","Nicht berufstätig","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","SPD",0,0,1,0,0,0,0
"4215","6f492f3b8a57319c80c81be36ea879833601ceae","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",1.43128451755922,"40 - 49","Männer","Mittel","Sehr hoch","Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Westen","Konfessionslos","Abitur","GRÜNE-.-Eine andere Partei",1,0,0,1,0,0,0
"4216","d372bb954f2aef6fba19b11125f6628c04895f73","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",1.45346061009521,"65 +","Frauen","Mittel","Hoch","Nicht berufstätig","Studium oder höher","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Osten","Katholisch","Mittlere Reife","CDU/CSU-.-SPD-.-FDP",1,1,1,0,1,0,0
"4217","d38a5f429adc12f44e322f6e2959b5073cfd847e","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",1.34783874257537,"65 +","Männer","Niedrig","Niedrig","Nicht berufstätig","Studium oder höher","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch","Abitur","CDU/CSU",0,1,0,0,0,0,0
"4218","b77a9162c2ab45d1f83b17db8dfaa1f161c467ba","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",2.17371574969963,"18 - 29","Männer","Hoch","Mittel","Nicht berufstätig","Noch in Ausbildung","Studenten","Ledig","Keine Kinder im Haushalt","Westen","Evangelisch","Abitur","Grüne",0,0,0,1,0,0,0
"4219","efdf8fa7dc3f7d27a4ba50296c230ed99ffb114e","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",1.08220088886183,"65 +","Frauen","Hoch","Sehr niedrig","Nicht berufstätig","Berufsausbildung","Rentner","Ledig","Keine Kinder im Haushalt","Westen","Katholisch","Mittlere Reife","SPD",0,0,1,0,0,0,0
"4220","201d026908713ebc324356315a5e47265b938fab","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",0.405394574041238,"50 - 64","Männer","Sehr niedrig","Sehr hoch","Nicht berufstätig","Studium oder höher","Rentner","Geschieden","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","Grüne",0,0,0,1,0,0,0
"4221","f0922edaf30242d6d810db35766396d5473531fb","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",0.856511867701717,"65 +","Frauen","Sehr hoch","Sehr niedrig","Nicht berufstätig","Berufsausbildung","Rentner","Geschieden","Keine Kinder im Haushalt","Westen","Evangelisch","Mittlere Reife","CDU/CSU-.-FDP",1,1,0,0,1,0,0
"4222","b4e1188db19d1dfd305b51cac73643f2f61735df","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",0.225396606512654,"50 - 64","Männer","Mittel","Hoch","Nicht berufstätig","Ohne Abschluss","Rentner","Ledig","Keine Kinder im Haushalt","Westen","Evangelisch","Mittlere Reife","GRÜNE-.-FDP-.-Eine andere Partei",1,0,0,1,1,0,0
"4223","833f34a6b0e11eec7ca6f0a1ff62abd70b610bd0","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",0.473298486910716,"50 - 64","Männer","Mittel","Sehr hoch","Selbstständig","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Westen","Katholisch","Mittlere Reife","CDU/CSU",0,1,0,0,0,0,0
"4224","8fcf402ec9937b7543ca883d8920bb839c1bf0ad","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",0.287691897505623,"50 - 64","Männer","Mittel","Hoch","Angestellter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Mittlere Reife","CDU/CSU-.-FDP-.-AfD",1,1,0,0,1,1,0
"4225","fe0229d0ab13d01243d9e79eb13748e0f905cb49","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",0.489283694795878,"50 - 64","Frauen","Sehr hoch","Sehr hoch","Leitender Angestellter","Berufsausbildung","Arbeitnehmer","Ledig","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","Nichtwähler",0,0,0,0,0,0,0
"4226","7341a401fd82b8636447463bb60c37feb1f44dec","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",1.79893481957423,"40 - 49","Männer","Niedrig","Mittel","Leitender Angestellter","Studium oder höher","Arbeitnehmer","Ledig","Keine Kinder im Haushalt","Westen","Evangelisch","Abitur","CDU/CSU-.-SPD-.-FDP",1,1,1,0,1,0,0
"4227","94ca23bc6583a56df833645f88060e1c7ccd4c7c","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",0.977786900961343,"50 - 64","Frauen","Sehr niedrig","Mittel","Beamter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Katholisch","Abitur","CDU/CSU-.-GRÜNE",1,1,0,1,0,0,0
"4228","62786c38d8d70a039fb2b0bf1f1a0f25adafc8d1","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-27","Bin noch nicht fest entschieden",0.912258088175691,"65 +","Männer","Hoch","Hoch","Selbstständig","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Mittlere Reife","CDU/CSU-.-SPD",1,1,1,0,0,0,0
"4229","ae32f2ef909c2cb930a1dd9a16ff5533f6b0a49a","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-26","Bin noch nicht fest entschieden",0.754320593279474,"50 - 64","Frauen","Sehr niedrig","Hoch","Angestellter","Weiß nicht / keine Angabe","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch","Abitur","Grüne",0,0,0,1,0,0,0
"4230","94a29847c83befea92963a71e748ef3004e86868","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-26","Bin noch nicht fest entschieden",0.40232896236203,"65 +","Frauen","Hoch","Sehr niedrig","Nicht berufstätig","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Katholisch","Mittlere Reife","Grüne",0,0,0,1,0,0,0
"4231","e6d848fa7a707e2f511349ea3cf7537b5bfd029c","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-26","Bin noch nicht fest entschieden",0.633941243144022,"50 - 64","Männer","Niedrig","Hoch","Angestellter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Katholisch","Abitur","SPD",0,0,1,0,0,0,0
"4232","4437ab5329ea1d57515b75db0be328bd3679e729","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-26","Bin noch nicht fest entschieden",0.537375364681837,"50 - 64","Frauen","Mittel","Mittel","Angestellter","Berufsausbildung","Arbeitnehmer","Geschieden","Keine Kinder im Haushalt","Westen","Konfessionslos","Mittlere Reife","Eine andere Partei",1,0,0,0,0,0,0
"4233","13f603050190a08d806baf2bc800b548021a5549","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-26","Bin noch nicht fest entschieden",0.894394684983035,"50 - 64","Frauen","Niedrig","Mittel","Angestellter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch","Mittlere Reife","CDU/CSU",0,1,0,0,0,0,0
"4234","d3f82f12fdeb667b9ff26fbf77fb6bfbf72ae214","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-26","Bin noch nicht fest entschieden",0.399539926288594,"50 - 64","Männer","Hoch","Sehr hoch","Nicht berufstätig","Studium oder höher","Rentner","Ledig","Keine Kinder im Haushalt","Westen","Katholisch","Abitur","CDU/CSU",0,1,0,0,0,0,0
"4235","5b37b28aca4b271f86cb4b38f134b795636c22b3","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-26","Bin noch nicht fest entschieden",0.736045739147893,"50 - 64","Frauen","Niedrig","Mittel","Angestellter","Berufsausbildung","Arbeitnehmer","Geschieden","Keine Kinder im Haushalt","Westen","Konfessionslos","Mittlere Reife","SPD-.-GRÜNE-.-LINKE",1,0,1,1,0,0,1
"4236","a3e52979516481ca3ce8d137f8b12263cc4e0e30","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-26","Bin noch nicht fest entschieden",3.41547543874336,"18 - 29","Frauen","Sehr niedrig","Hoch","Angestellter","Berufsausbildung","Arbeitnehmer","Weiß nicht / keine Angabe","Keine Kinder im Haushalt","Westen","Katholisch","Mittlere Reife","Linke",0,0,0,0,0,0,1
"4237","26c1dfcb4dd616e6a16ae1b1b082f0649689f7fc","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-26","Bin noch nicht fest entschieden",0.725584667129602,"50 - 64","Frauen","Niedrig","Sehr hoch","Leitender Angestellter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch","Abitur","CDU/CSU",0,1,0,0,0,0,0
"4238","fd60253f95e53a1b8901fd84e92c79345d8c31cc","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-26","Bin noch nicht fest entschieden",1.25301848518096,"65 +","Frauen","Mittel","Sehr hoch","Nicht berufstätig","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Katholisch","Abitur","SPD",0,0,1,0,0,0,0
"4239","10c826663f6467928e5e683ef46de43df2727afa","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-26","Bin noch nicht fest entschieden",0.688978119892429,"65 +","Frauen","Hoch","Sehr hoch","Nicht berufstätig","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Kinder im Haushalt","Westen","Katholisch","Abitur","FDP",1,0,0,0,1,0,0
"4240","d4b9aeb384e075ce0f45f46c4b29c96413faba88","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-26","Bin noch nicht fest entschieden",1.82493827225583,"40 - 49","Männer","Niedrig","Sehr niedrig","Selbstständig","Berufsausbildung","Selbstständige","Verheiratet / Verwitwet","Kinder im Haushalt","Osten","Katholisch","Mittlere Reife","CDU/CSU",0,1,0,0,0,0,0
"4241","963eee647ac9e3c067ad411b7707ac2503206a07","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-26","Bin noch nicht fest entschieden",1.93755379932991,"65 +","Frauen","Sehr niedrig","Niedrig","Nicht berufstätig","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch","Mittlere Reife","CDU/CSU",0,1,0,0,0,0,0
